Yelp__	SearchRestaurant__	znajdź restauracje 	 o o
Yelp__	SearchRestaurant__	znajdź restauracje na yelpie 	 o o o o
Yelp__	SearchRestaurant__	znajdź restauracje w pobliżu 	 o o o o
Yelp__	SearchRestaurant__	znajdź restauracje w okolicy 	 o o o o
Yelp__	SearchRestaurant__	znajdź coś do jedzenia 	 o o o o
Yelp__	SearchRestaurant__	znajdź coś do jedzenia na yelpie 	 o o o o o o
Yelp__	SearchRestaurant__	znajdź coś do jedzenia w pobliżu 	 o o o o o o
Yelp__	SearchRestaurant__	znajdź coś do jedzenia w okolicy 	 o o o o o o
Yelp__	SearchRestaurant__	znajdź jedzenie 	 o o
Yelp__	SearchRestaurant__	znajdź jedzenie na yelpie 	 o o o o
Yelp__	SearchRestaurant__	znajdź jedzenie w pobliżu 	 o o o o
Yelp__	SearchRestaurant__	znajdź jedzenie w okolicy 	 o o o o
Yelp__	SearchRestaurant__	wyszukaj restauracje 	 o o
Yelp__	SearchRestaurant__	wyszukaj restauracje na yelpie 	 o o o o
Yelp__	SearchRestaurant__	wyszukaj restauracje w pobliżu 	 o o o o
Yelp__	SearchRestaurant__	wyszukaj restauracje w okolicy 	 o o o o
Yelp__	SearchRestaurant__	wyszukaj coś do jedzenia 	 o o o o
Yelp__	SearchRestaurant__	wyszukaj coś do jedzenia na yelpie 	 o o o o o o
Yelp__	SearchRestaurant__	wyszukaj coś do jedzenia w pobliżu 	 o o o o o o
Yelp__	SearchRestaurant__	wyszukaj coś do jedzenia w okolicy 	 o o o o o o
Yelp__	SearchRestaurant__	wyszukaj jedzenie 	 o o
Yelp__	SearchRestaurant__	wyszukaj jedzenie na yelpie 	 o o o o
Yelp__	SearchRestaurant__	wyszukaj jedzenie w pobliżu 	 o o o o
Yelp__	SearchRestaurant__	wyszukaj jedzenie w okolicy 	 o o o o
Yelp__	SearchRestaurant__	pokaż restauracje 	 o o
Yelp__	SearchRestaurant__	pokaż restauracje na yelpie 	 o o o o
Yelp__	SearchRestaurant__	pokaż restauracje w pobliżu 	 o o o o
Yelp__	SearchRestaurant__	pokaż restauracje w okolicy 	 o o o o
Yelp__	SearchRestaurant__	pokaż coś do jedzenia 	 o o o o
Yelp__	SearchRestaurant__	pokaż coś do jedzenia na yelpie 	 o o o o o o
Yelp__	SearchRestaurant__	pokaż coś do jedzenia w pobliżu 	 o o o o o o
Yelp__	SearchRestaurant__	pokaż coś do jedzenia w okolicy 	 o o o o o o
Yelp__	SearchRestaurant__	pokaż jedzenie 	 o o
Yelp__	SearchRestaurant__	pokaż jedzenie na yelpie 	 o o o o
Yelp__	SearchRestaurant__	pokaż jedzenie w pobliżu 	 o o o o
Yelp__	SearchRestaurant__	pokaż jedzenie w okolicy 	 o o o o
Yelp__	SearchRestaurant__	nabliższa restauracja w pobliżu 	 o o o o
Yelp__	SearchRestaurant__	nabliższa restauracja w okolicy 	 o o o o
Yelp__	SearchByQuery__	znajdź burger 	 o b-query
Yelp__	SearchByQuery__	znajdź coffee w pobliżu 	 o b-query o o
Yelp__	SearchByQuery__	znajdź pizza w okolicy 	 o b-query o o
Yelp__	SearchByQuery__	znajdź sushi bar na yelpie 	 o b-query i-query o o
Yelp__	SearchByQuery__	wyszukaj pub 	 o b-query
Yelp__	SearchByQuery__	wyszukaj burger w pobliżu 	 o b-query o o
Yelp__	SearchByQuery__	wyszukaj coffee w okolicy 	 o b-query o o
Yelp__	SearchByQuery__	wyszukaj pizza na yelpie 	 o b-query o o
Yelp__	SearchByQuery__	pokaż sushi bar 	 o b-query i-query
Yelp__	SearchByQuery__	pokaż pub w pobliżu 	 o b-query o o
Yelp__	SearchByQuery__	pokaż burger w okolicy 	 o b-query o o
Yelp__	SearchByQuery__	pokaż coffee na yelpie 	 o b-query o o
Yelp__	SearchByRating__	znajdź restauracje z 4 gwiazdkami 	 o o o b-rating o
Yelp__	SearchByRating__	znajdź restauracje z przynajmniej 5 gwiazdkami 	 o o o o b-rating o
Yelp__	SearchByRating__	znajdź jedzenie z 4 gwiazdkami 	 o o o b-rating o
Yelp__	SearchByRating__	znajdź jedzenie z przynajmniej 5 gwiazdkami 	 o o o o b-rating o
Yelp__	SearchByRating__	wyszukaj restauracje z 4 gwiazdkami 	 o o o b-rating o
Yelp__	SearchByRating__	wyszukaj restauracje z przynajmniej 5 gwiazdkami 	 o o o o b-rating o
Yelp__	SearchByRating__	wyszukaj jedzenie z 4 gwiazdkami 	 o o o b-rating o
Yelp__	SearchByRating__	wyszukaj jedzenie z przynajmniej 5 gwiazdkami 	 o o o o b-rating o
Yelp__	SearchByRating__	pokaż restauracje z 4 gwiazdkami 	 o o o b-rating o
Yelp__	SearchByRating__	pokaż restauracje z przynajmniej 5 gwiazdkami 	 o o o o b-rating o
Yelp__	SearchByRating__	pokaż jedzenie z 4 gwiazdkami 	 o o o b-rating o
Yelp__	SearchByRating__	pokaż jedzenie z przynajmniej 5 gwiazdkami 	 o o o o b-rating o
Yelp__	SearchByRating__	restauracje w pobliżu z 4 gwiazdkami 	 o o o o b-rating o
