Weather__	OpenWeather__	jaka jest pogoda 	 o o o
Weather__	OpenWeather__	jaka jest dziś pogoda 	 o o o o
Weather__	OpenWeather__	jaka będzie pogoda 	 o o o
Weather__	OpenWeather__	jaka będzie dziś pogoda 	 o o o o
Weather__	OpenWeather__	pogoda na dziś 	 o o o
Weather__	OpenWeather__	prognoza pogody 	 o o
Weather__	OpenWeather__	prognoza pogody na dziś 	 o o o o
Weather__	WeatherTomorrow__	jaka jest pogoda 	 o o o
Weather__	WeatherTomorrow__	jaka jest jutro pogoda 	 o o o o
Weather__	WeatherTomorrow__	jaka będzie pogoda 	 o o o
Weather__	WeatherTomorrow__	jaka będzie jutro pogoda 	 o o o o
Weather__	WeatherTomorrow__	pogoda na jutro 	 o o o
Weather__	WeatherTomorrow__	prognoza pogody na jutro 	 o o o o
Weather__	WeatherTomorrow__	prognoza pogody na następny dzień 	 o o o o o
Weather__	WeatherInLocation__	jaka jest pogoda w jokohama 	 o o o o b-location
Weather__	WeatherInLocation__	jaka jest obecnie pogoda w poznaniu 	 o o o o o b-location
Weather__	WeatherInLocation__	jaka jest dziś pogoda w bochnia 	 o o o o o b-location
Weather__	WeatherInLocation__	jaka jest teraz pogoda w sajgon 	 o o o o o b-location
Weather__	WeatherInLocation__	powiedz jaka jest pogoda w surat 	 o o o o o b-location
Weather__	WeatherInLocation__	powiedz jaka jest obecnie pogoda w ahmadabad 	 o o o o o o b-location
Weather__	WeatherInLocation__	powiedz jaka jest dziś pogoda w durban 	 o o o o o o b-location
Weather__	WeatherInLocation__	powiedz jaka jest teraz pogoda w wuhan 	 o o o o o o b-location
Weather__	WeatherInLocation__	powiedz mi jaka jest pogoda w bangkok 	 o o o o o o b-location
Weather__	WeatherInLocation__	powiedz mi jaka jest obecnie pogoda w bangalore 	 o o o o o o o b-location
Weather__	WeatherInLocation__	powiedz mi jaka jest dziś pogoda w lahaur 	 o o o o o o o b-location
Weather__	WeatherInLocation__	powiedz mi jaka jest teraz pogoda w olkusz 	 o o o o o o o b-location
Weather__	WeatherInLocation__	chcę znać pogodę w chartum 	 o o o o b-location
Weather__	WeatherInLocation__	chcę wiedzieć jaka jest pogoda w szczecinek 	 o o o o o o b-location
Weather__	WeatherInLocation__	prognoza pogody dla moskwa 	 o o o b-location
Weather__	WeatherInLocation__	prognoza pogody w londyn 	 o o o b-location
Weather__	WeatherInLocation__	dzisiejsza prognoza pogody dla łódź 	 o o o o b-location
Weather__	WeatherInLocation__	dzisiejsza prognoza pogody w lublin 	 o o o o b-location
Weather__	WeatherInLocation__	obecna prognoza pogody dla świeradów-zdrój 	 o o o o b-location
Weather__	WeatherInLocation__	obecna prognoza pogody w toruń 	 o o o o b-location
Weather__	WeatherTomorrowInLocation__	jaka będzie jutro pogoda w katowice 	 o o o o o b-location
Weather__	WeatherTomorrowInLocation__	powiedz jaka będzie jutro pogoda w singapur 	 o o o o o o b-location
Weather__	WeatherTomorrowInLocation__	powiedz mi jaka będzie jutro pogoda w dhaka 	 o o o o o o o b-location
Weather__	WeatherTomorrowInLocation__	chcę znać prognozę w bratysława 	 o o o o b-location
Weather__	WeatherTomorrowInLocation__	chcę wiedzieć jaka będzie jutro pogoda w opoczno 	 o o o o o o o b-location
Weather__	WeatherTomorrowInLocation__	prognoza pogody dla łowicz 	 o o o b-location
Weather__	WeatherTomorrowInLocation__	prognoza pogody w szanghaj 	 o o o b-location
Weather__	WeatherTomorrowInLocation__	jutrzejsza prognoza pogody dla donieck 	 o o o o b-location
Weather__	WeatherTomorrowInLocation__	jutrzejsza prognoza pogody w bydgoszcz 	 o o o o b-location
Weather__	WeatherTomorrowInLocation__	prognoza pogody dla bytom na jutro 	 o o o b-location o o
Weather__	WeatherTomorrowInLocation__	prognoza pogody w paryż na jutro 	 o o o b-location o o
Weather__	SunriseInLocation__	wschód słońca w pusan 	 o o o b-location
Weather__	SunriseInLocation__	wschód słońca dla radom 	 o o o b-location
Weather__	SunriseInLocation__	kiedy jest wschód słońca w buenos aires 	 o o o o o b-location i-location
Weather__	SunriseInLocation__	kiedy jest wschód słońca dla wrocław 	 o o o o o b-location
Weather__	SunriseInLocation__	powiedz kiedy jest wschód słońca w berlin 	 o o o o o o b-location
Weather__	SunriseInLocation__	powiedz kiedy jest wschód słońca dla poznań 	 o o o o o o b-location
Weather__	SunriseInLocation__	powiedz mi kiedy jest wschód słońca w chongqing 	 o o o o o o o b-location
Weather__	SunriseInLocation__	powiedz mi kiedy jest wschód słońca dla tarnowskie góry 	 o o o o o o o b-location i-location
Weather__	SunriseInLocation__	chciałbym wiedzieć kiedy jest wschód słońca w stambuł 	 o o o o o o o b-location
Weather__	SunriseInLocation__	chciałbym wiedzieć kiedy jest wschód słońca dla krasnystaw 	 o o o o o o o b-location
Weather__	SunriseInLocation__	chciałabym wiedzieć kiedy jest wschód słońca w seul 	 o o o o o o o b-location
Weather__	SunriseInLocation__	chciałabym wiedzieć kiedy jest wschód słońca dla gdańsku 	 o o o o o o o b-location
Weather__	SunriseInLocation__	czy mógłbyś powiedzieć kiedy jest wschód słońca w lima 	 o o o o o o o o b-location
Weather__	SunriseInLocation__	czy mógłbyś powiedzieć kiedy jest wschód słońca dla smoleńsk 	 o o o o o o o o b-location
Weather__	SunriseInLocation__	czy mógłbyś mi powiedzieć kiedy jest wschód słońca w santiago 	 o o o o o o o o o b-location
Weather__	SunriseInLocation__	czy mógłbyś mi powiedzieć kiedy jest wschód słońca dla abidżan 	 o o o o o o o o o b-location
Weather__	SunriseInLocation__	czy mogłabyś powiedzieć kiedy jest wschód słońca w londynie 	 o o o o o o o o b-location
Weather__	SunriseInLocation__	czy mogłabyś powiedzieć kiedy jest wschód słońca dla bogota 	 o o o o o o o o b-location
Weather__	SunriseInLocation__	czy mogłabyś mi powiedzieć kiedy jest wschód słońca w krosno odrzańskie 	 o o o o o o o o o b-location i-location
Weather__	SunriseInLocation__	czy mogłabyś mi powiedzieć kiedy jest wschód słońca dla nowy jork 	 o o o o o o o o o b-location i-location
Weather__	SunriseInLocation__	czas wschodu słońca w baku 	 o o o o b-location
Weather__	SunriseInLocation__	czas wschodu słońca dla radomiu 	 o o o o b-location
Weather__	SunriseInLocation__	podaj czas wschodu słońca w police 	 o o o o o b-location
Weather__	SunriseInLocation__	podaj czas wschodu słońca dla kair 	 o o o o o b-location
Weather__	SunriseInLocation__	podaj mi czas wschodu słońca w ankara 	 o o o o o o b-location
Weather__	SunriseInLocation__	podaj mi czas wschodu słońca dla gdańsk 	 o o o o o o b-location
Weather__	SunriseInLocation__	o której jest wschód słońca w grudziądz 	 o o o o o o b-location
Weather__	SunriseInLocation__	kiedy wschodzi słońce w warszawie 	 o o o o b-location
Weather__	SunriseInLocation__	o której wschodzi słońce w johannesburg 	 o o o o o b-location
Weather__	SunsetInLocation__	zachód słońca w władysławowo 	 o o o b-location
Weather__	SunsetInLocation__	zachód słońca dla pjongjang 	 o o o b-location
Weather__	SunsetInLocation__	kiedy jest zachód słońca w aleksandria 	 o o o o o b-location
Weather__	SunsetInLocation__	kiedy jest zachód słońca dla pekin 	 o o o o o b-location
Weather__	SunsetInLocation__	powiedz kiedy jest zachód słońca w pune 	 o o o o o o b-location
Weather__	SunsetInLocation__	powiedz kiedy jest zachód słońca dla sopot 	 o o o o o o b-location
Weather__	SunsetInLocation__	powiedz mi kiedy jest zachód słońca w rijad 	 o o o o o o o b-location
Weather__	SunsetInLocation__	powiedz mi kiedy jest zachód słońca dla krakowie 	 o o o o o o o b-location
Weather__	SunsetInLocation__	chciałbym wiedzieć kiedy jest zachód słońca w stargard 	 o o o o o o o b-location
Weather__	SunsetInLocation__	chciałbym wiedzieć kiedy jest zachód słońca dla ostrzeszów 	 o o o o o o o b-location
Weather__	SunsetInLocation__	chciałabym wiedzieć kiedy jest zachód słońca w kanpur 	 o o o o o o o b-location
Weather__	SunsetInLocation__	chciałabym wiedzieć kiedy jest zachód słońca dla sandomierz 	 o o o o o o o b-location
Weather__	SunsetInLocation__	czy mógłbyś powiedzieć kiedy jest zachód słońca w rio de janeiro 	 o o o o o o o o b-location i-location i-location
Weather__	SunsetInLocation__	czy mógłbyś powiedzieć kiedy jest zachód słońca dla kazimierz dolny 	 o o o o o o o o b-location i-location
Weather__	SunsetInLocation__	czy mógłbyś mi powiedzieć kiedy jest zachód słońca w nairobi 	 o o o o o o o o o b-location
Weather__	SunsetInLocation__	czy mógłbyś mi powiedzieć kiedy jest zachód słońca dla kudowa-zdrój 	 o o o o o o o o o b-location
Weather__	SunsetInLocation__	czy mogłabyś powiedzieć kiedy jest zachód słońca w madryt 	 o o o o o o o o b-location
Weather__	SunsetInLocation__	czy mogłabyś powiedzieć kiedy jest zachód słońca dla shenyang 	 o o o o o o o o b-location
Weather__	SunsetInLocation__	czy mogłabyś mi powiedzieć kiedy jest zachód słońca w gniezno 	 o o o o o o o o o b-location
